TransactionID,Branch,Product,Channel,IncomeBand,OfferType,FeeType,CustomerID,TransactionDate,TransactionValue,RevenueFee,NPSCategory
46533,Zaragoza,Savings Account,ATM,Middle Income,Business,Late Payment Fees,2655,16/11/2023,2996,201,Promoter
46534,Malaga,Checking Account,ATM,Middle Income,Platinum,Insurance Fees,6559,24/10/2023,8620,481,Passive
46535,Murcia,Mortgage,Branch,Middle Income,Platinum,Insurance Fees,5347,22/04/2023,4811,209,Detractor
46536,Madrid,Loan,Mobile,Middle Income,Student,Insurance Fees,3897,08/01/2023,4244,175,Passive
46537,Zaragoza,Savings Account,Mobile,Middle Income,Others,Insurance Fees,9590,14/04/2023,7737,182,Promoter
46538,Malaga,Loan,Mobile,Low Income,Business,Late Payment Fees,3932,18/12/2023,2595,451,Detractor
46539,Madrid,Mortgage,Mobile,Middle Income,Platinum,Insurance Fees,8953,27/01/2024,3671,204,Passive
46540,Madrid,Checking Account,ATM,Middle Income,Platinum,Insurance Fees,4824,15/11/2023,3703,121,Detractor
46541,Barcelona,Mortgage,Branch,Low Income,Platinum,Credit Card Fees,7125,03/03/2024,4710,430,Detractor
46542,Malaga,Checking Account,Online,Low Income,Platinum,Insurance Fees,5480,26/02/2024,3757,486,Detractor
46543,Madrid,Credit Card,Online,High Income,Others,Late Payment Fees,2432,16/02/2023,2142,32,Detractor
46544,Valencia,Savings Account,Online,Low Income,Business,Credit Card Fees,5534,29/11/2024,3217,181,Passive
46545,Barcelona,Loan,Online,High Income,Student,Late Payment Fees,2341,09/06/2024,4725,115,Detractor
46546,Murcia,Credit Card,Mobile,High Income,Business,Credit Card Fees,3701,30/06/2024,7582,141,Passive
46547,Barcelona,Savings Account,Online,High Income,Business,Late Payment Fees,5068,07/12/2023,9011,38,Detractor
46548,Murcia,Loan,Branch,Middle Income,Platinum,Credit Card Fees,6629,29/01/2023,171,236,Promoter
46549,Bilbao,Credit Card,Mobile,Low Income,Business,Late Payment Fees,2628,27/10/2024,8533,437,Detractor
46550,Barcelona,Savings Account,Branch,Middle Income,Others,Credit Card Fees,6737,04/02/2023,5289,69,Detractor
46551,Barcelona,Savings Account,Mobile,Middle Income,Platinum,Late Payment Fees,8881,02/09/2023,3887,111,Detractor
46552,Zaragoza,Credit Card,Online,High Income,Others,Insurance Fees,7495,05/08/2023,5641,93,Passive
46553,Barcelona,Mortgage,Online,Low Income,Student,Late Payment Fees,3326,20/06/2023,6314,468,Promoter
46554,Madrid,Checking Account,Branch,Middle Income,Business,Late Payment Fees,9343,15/01/2024,1451,291,Passive
46555,Zaragoza,Checking Account,Branch,High Income,Platinum,Credit Card Fees,1955,26/12/2023,6122,71,Passive
46556,Murcia,Mortgage,Online,Low Income,Student,Insurance Fees,3101,04/02/2023,5881,400,Passive
46557,Murcia,Savings Account,Branch,Middle Income,Student,Late Payment Fees,7235,29/11/2023,3766,79,Detractor
46558,Madrid,Loan,Branch,Middle Income,Others,Credit Card Fees,1078,19/03/2023,9793,287,Passive
46559,Valencia,Mortgage,Branch,Low Income,Student,Credit Card Fees,7608,31/08/2023,5514,251,Detractor
46560,Malaga,Savings Account,Mobile,Low Income,Business,Insurance Fees,1919,04/09/2023,4972,64,Promoter
46561,Madrid,Credit Card,Branch,Middle Income,Platinum,Late Payment Fees,2148,19/08/2023,5037,197,Detractor
46562,Madrid,Credit Card,Mobile,Middle Income,Others,Insurance Fees,3670,08/03/2023,5855,296,Detractor
46563,Bilbao,Savings Account,Branch,High Income,Student,Credit Card Fees,2799,01/08/2023,5307,484,Passive
46564,Malaga,Credit Card,Branch,Middle Income,Others,Insurance Fees,5019,06/12/2024,929,90,Promoter
46565,Barcelona,Checking Account,ATM,Low Income,Business,Insurance Fees,7859,31/01/2023,3311,330,Detractor
46566,Valencia,Mortgage,ATM,High Income,Platinum,Credit Card Fees,8022,17/05/2024,9503,6,Detractor
46567,Zaragoza,Checking Account,ATM,Middle Income,Student,Insurance Fees,7995,20/02/2023,6067,299,Passive
46568,Malaga,Savings Account,Mobile,Low Income,Platinum,Late Payment Fees,2820,18/08/2024,9559,451,Passive
46569,Valencia,Mortgage,Branch,Middle Income,Others,Late Payment Fees,2229,21/07/2024,9447,50,Detractor
46570,Madrid,Credit Card,Mobile,Low Income,Platinum,Credit Card Fees,6241,27/04/2024,2946,355,Detractor
46571,Madrid,Mortgage,Branch,High Income,Others,Insurance Fees,8751,02/11/2024,8192,300,Detractor
46572,Madrid,Mortgage,Online,Low Income,Business,Credit Card Fees,1916,27/07/2024,8203,142,Detractor
46573,Madrid,Credit Card,ATM,Middle Income,Business,Credit Card Fees,8207,06/05/2023,9673,103,Promoter
46574,Madrid,Loan,ATM,Middle Income,Others,Insurance Fees,6984,22/06/2023,4742,159,Promoter
46575,Malaga,Credit Card,Mobile,Low Income,Student,Late Payment Fees,3392,09/01/2024,4685,282,Detractor
46576,Barcelona,Checking Account,Online,Low Income,Business,Late Payment Fees,3867,02/09/2024,3491,71,Passive
46577,Malaga,Loan,Branch,High Income,Business,Credit Card Fees,7164,23/07/2024,7810,390,Passive
46578,Barcelona,Checking Account,ATM,Middle Income,Platinum,Late Payment Fees,6225,06/09/2024,966,226,Detractor
46579,Malaga,Savings Account,ATM,Low Income,Student,Late Payment Fees,4721,19/07/2023,800,10,Promoter
46580,Valencia,Checking Account,ATM,Low Income,Business,Credit Card Fees,5567,24/09/2023,8287,253,Detractor
46581,Madrid,Mortgage,ATM,Middle Income,Student,Insurance Fees,7227,25/01/2024,5562,219,Promoter
46582,Murcia,Savings Account,Online,Low Income,Platinum,Late Payment Fees,9114,24/08/2023,5738,185,Passive
46583,Malaga,Loan,Branch,High Income,Platinum,Insurance Fees,5471,26/11/2024,712,268,Detractor
46584,Murcia,Checking Account,Mobile,Low Income,Platinum,Credit Card Fees,9354,13/07/2023,3044,91,Promoter
46585,Bilbao,Savings Account,Branch,Middle Income,Business,Credit Card Fees,5735,02/03/2024,7528,296,Detractor
46586,Zaragoza,Checking Account,Mobile,Low Income,Business,Late Payment Fees,3918,07/11/2023,9000,427,Detractor
46587,Malaga,Mortgage,Online,High Income,Student,Late Payment Fees,2509,29/09/2023,5148,332,Promoter
46588,Murcia,Mortgage,ATM,Middle Income,Student,Insurance Fees,9960,30/04/2024,370,492,Passive
46589,Bilbao,Loan,ATM,Low Income,Platinum,Insurance Fees,5391,13/10/2023,8730,191,Detractor
46590,Valencia,Credit Card,ATM,Middle Income,Student,Late Payment Fees,8509,21/08/2024,2408,89,Passive
46591,Zaragoza,Credit Card,Branch,Low Income,Others,Insurance Fees,2402,02/08/2023,835,244,Passive
46592,Barcelona,Mortgage,Online,High Income,Others,Insurance Fees,5839,26/07/2024,2346,320,Passive
46593,Madrid,Savings Account,Mobile,High Income,Others,Insurance Fees,9224,18/04/2024,9371,23,Promoter
46594,Malaga,Loan,Mobile,Middle Income,Student,Credit Card Fees,3333,21/08/2023,5173,168,Detractor
46595,Malaga,Checking Account,ATM,Middle Income,Student,Credit Card Fees,3232,30/04/2024,3735,119,Detractor
46596,Madrid,Checking Account,Mobile,Low Income,Others,Insurance Fees,4234,08/11/2023,3703,75,Passive
46597,Barcelona,Savings Account,Online,Middle Income,Others,Insurance Fees,2022,16/10/2024,9597,331,Detractor
46598,Valencia,Credit Card,Branch,Low Income,Business,Credit Card Fees,1082,05/03/2024,1812,148,Detractor
46599,Zaragoza,Mortgage,Branch,High Income,Platinum,Credit Card Fees,6305,26/06/2023,3962,52,Detractor
46600,Malaga,Mortgage,Branch,Middle Income,Business,Credit Card Fees,9565,27/09/2024,2650,233,Detractor
46601,Murcia,Loan,Branch,Middle Income,Student,Insurance Fees,4761,07/08/2024,9795,456,Detractor
46602,Barcelona,Mortgage,Online,High Income,Others,Late Payment Fees,1592,11/05/2023,6966,241,Detractor
46603,Zaragoza,Credit Card,Online,Middle Income,Others,Credit Card Fees,7256,16/08/2023,7540,39,Passive
46604,Bilbao,Credit Card,Branch,High Income,Student,Credit Card Fees,9319,15/06/2023,3022,496,Passive
46605,Barcelona,Savings Account,Branch,Low Income,Student,Credit Card Fees,8001,13/05/2024,8469,135,Detractor
46606,Malaga,Loan,Online,High Income,Student,Insurance Fees,4415,26/09/2024,9914,359,Detractor
46607,Valencia,Loan,ATM,High Income,Platinum,Insurance Fees,9678,09/09/2023,1000,341,Detractor
46608,Barcelona,Mortgage,ATM,Low Income,Business,Insurance Fees,8280,09/02/2024,860,115,Detractor
46609,Murcia,Checking Account,Mobile,High Income,Others,Credit Card Fees,2758,23/04/2023,5018,35,Detractor
46610,Zaragoza,Loan,Online,High Income,Others,Insurance Fees,5469,14/06/2024,7040,300,Passive
46611,Barcelona,Mortgage,Mobile,High Income,Business,Insurance Fees,5026,22/07/2024,2616,433,Detractor
46612,Zaragoza,Checking Account,Online,High Income,Student,Insurance Fees,8376,08/07/2024,5131,181,Passive
46613,Murcia,Mortgage,Mobile,High Income,Student,Insurance Fees,7348,08/05/2023,7110,165,Detractor
46614,Bilbao,Savings Account,Mobile,High Income,Business,Insurance Fees,4207,02/09/2023,3715,442,Promoter
46615,Bilbao,Loan,Online,Middle Income,Platinum,Late Payment Fees,7458,17/07/2023,5783,495,Passive
46616,Barcelona,Mortgage,Branch,High Income,Others,Credit Card Fees,2312,17/06/2023,1496,201,Detractor
46617,Zaragoza,Savings Account,Branch,Middle Income,Platinum,Insurance Fees,7986,27/02/2024,2884,207,Passive
46618,Madrid,Mortgage,Mobile,Low Income,Student,Late Payment Fees,1398,13/02/2023,1790,82,Promoter
46619,Murcia,Credit Card,Mobile,Low Income,Student,Credit Card Fees,5236,30/06/2024,7970,11,Promoter
46620,Malaga,Mortgage,Mobile,Low Income,Student,Insurance Fees,6172,18/06/2023,702,64,Promoter
46621,Barcelona,Credit Card,Online,High Income,Business,Credit Card Fees,6782,19/10/2024,6832,234,Detractor
46622,Bilbao,Loan,ATM,High Income,Student,Credit Card Fees,2733,01/11/2023,1947,384,Promoter
46623,Malaga,Mortgage,Mobile,Low Income,Student,Late Payment Fees,9330,06/02/2024,996,255,Detractor
46624,Bilbao,Savings Account,Branch,Middle Income,Others,Credit Card Fees,8813,17/01/2023,3059,137,Passive
46625,Bilbao,Loan,Mobile,Low Income,Student,Insurance Fees,8668,05/06/2024,3404,137,Promoter
46626,Valencia,Loan,Mobile,High Income,Platinum,Late Payment Fees,8137,28/03/2023,7538,130,Passive
46627,Barcelona,Credit Card,Online,Middle Income,Business,Insurance Fees,3714,16/11/2024,7043,105,Passive
46628,Malaga,Loan,Branch,Middle Income,Platinum,Insurance Fees,1510,28/01/2024,827,46,Detractor
46629,Madrid,Mortgage,ATM,Middle Income,Others,Insurance Fees,3221,30/11/2023,7841,492,Detractor
46630,Bilbao,Mortgage,Branch,Middle Income,Others,Insurance Fees,9750,15/06/2024,7963,246,Promoter
46631,Madrid,Credit Card,Online,High Income,Business,Credit Card Fees,2030,05/10/2023,6712,61,Passive
46632,Zaragoza,Mortgage,Branch,Low Income,Student,Insurance Fees,1618,30/12/2023,4007,233,Promoter
46633,Zaragoza,Credit Card,Online,Low Income,Others,Late Payment Fees,4091,07/05/2023,9022,226,Detractor
46634,Valencia,Checking Account,Branch,Low Income,Student,Credit Card Fees,2816,12/02/2024,6300,207,Promoter
46635,Madrid,Credit Card,Online,Low Income,Others,Credit Card Fees,9492,08/09/2023,5350,13,Detractor
46636,Murcia,Savings Account,Online,Low Income,Student,Credit Card Fees,7832,07/05/2024,9744,164,Detractor
46637,Valencia,Savings Account,Online,Low Income,Student,Credit Card Fees,9851,05/04/2023,4192,343,Promoter
46638,Bilbao,Mortgage,Branch,Low Income,Platinum,Insurance Fees,7569,23/04/2023,5447,5,Detractor
46639,Zaragoza,Checking Account,Branch,Low Income,Business,Late Payment Fees,5566,24/03/2024,1947,373,Detractor
46640,Barcelona,Savings Account,Branch,Low Income,Platinum,Credit Card Fees,6028,01/09/2024,872,53,Detractor
46641,Zaragoza,Savings Account,Online,Middle Income,Platinum,Late Payment Fees,1756,17/09/2023,1134,147,Detractor
46642,Murcia,Savings Account,ATM,Low Income,Student,Insurance Fees,8596,16/04/2023,6021,258,Detractor
46643,Valencia,Mortgage,Branch,High Income,Business,Late Payment Fees,1000,29/01/2023,7924,411,Detractor
46644,Madrid,Loan,Online,High Income,Others,Credit Card Fees,4656,18/02/2023,1209,419,Detractor
46645,Barcelona,Loan,Branch,Low Income,Platinum,Late Payment Fees,7737,09/02/2023,2759,148,Passive
46646,Zaragoza,Loan,Branch,Low Income,Business,Insurance Fees,3249,06/06/2024,1723,490,Detractor
46647,Bilbao,Mortgage,Online,Low Income,Platinum,Credit Card Fees,4799,14/01/2024,9942,82,Promoter
46648,Murcia,Loan,ATM,Low Income,Platinum,Insurance Fees,6766,27/05/2023,3407,456,Promoter
46649,Murcia,Credit Card,Branch,High Income,Platinum,Insurance Fees,6673,18/08/2023,5228,255,Detractor
46650,Malaga,Mortgage,ATM,High Income,Platinum,Late Payment Fees,3436,30/01/2023,2238,494,Detractor
46651,Murcia,Mortgage,ATM,Middle Income,Platinum,Credit Card Fees,8689,31/03/2024,6666,361,Detractor
46652,Bilbao,Checking Account,Online,Middle Income,Business,Credit Card Fees,1661,11/05/2024,5201,257,Detractor
46653,Murcia,Savings Account,Branch,Low Income,Student,Late Payment Fees,8535,26/01/2024,5484,408,Detractor
46654,Madrid,Checking Account,ATM,High Income,Platinum,Credit Card Fees,1797,23/11/2023,3283,25,Passive
46655,Malaga,Loan,Branch,High Income,Platinum,Late Payment Fees,8589,26/09/2023,9003,59,Detractor
46656,Madrid,Mortgage,Online,Low Income,Business,Insurance Fees,8120,10/07/2023,5845,253,Promoter
46657,Barcelona,Mortgage,Online,Middle Income,Platinum,Late Payment Fees,4064,26/11/2023,9557,319,Passive
46658,Valencia,Loan,Mobile,Middle Income,Platinum,Credit Card Fees,1784,31/08/2024,3207,203,Detractor
46659,Valencia,Savings Account,Online,High Income,Business,Late Payment Fees,7066,07/06/2023,169,350,Detractor
46660,Barcelona,Checking Account,Mobile,High Income,Business,Insurance Fees,9609,05/12/2024,7096,460,Promoter
46661,Barcelona,Savings Account,Mobile,High Income,Platinum,Late Payment Fees,9429,17/10/2023,3577,47,Detractor
46662,Madrid,Loan,ATM,High Income,Student,Credit Card Fees,2901,07/12/2024,5783,262,Detractor
46663,Bilbao,Checking Account,Branch,Middle Income,Platinum,Insurance Fees,1458,10/03/2023,9986,211,Passive
46664,Malaga,Checking Account,Mobile,Middle Income,Student,Credit Card Fees,5957,18/02/2023,6230,143,Promoter
46665,Valencia,Savings Account,Mobile,High Income,Business,Credit Card Fees,1734,25/05/2024,6919,97,Passive
46666,Murcia,Savings Account,Branch,Middle Income,Business,Late Payment Fees,1187,04/01/2024,9883,68,Detractor
46667,Barcelona,Mortgage,Mobile,Middle Income,Business,Credit Card Fees,5537,03/10/2024,8077,23,Detractor
46668,Madrid,Mortgage,Branch,Middle Income,Business,Credit Card Fees,4813,12/05/2023,8329,25,Passive
46669,Zaragoza,Savings Account,Online,Middle Income,Business,Late Payment Fees,3373,17/10/2023,134,344,Detractor
46670,Bilbao,Loan,ATM,High Income,Student,Late Payment Fees,4687,29/08/2024,2743,349,Promoter
46671,Bilbao,Savings Account,ATM,Middle Income,Student,Credit Card Fees,1306,13/12/2024,3341,353,Detractor
46672,Madrid,Mortgage,ATM,High Income,Business,Credit Card Fees,8307,29/06/2024,6076,133,Passive
46673,Zaragoza,Checking Account,Online,Low Income,Others,Credit Card Fees,1971,31/05/2023,6467,280,Passive
46674,Bilbao,Loan,Branch,Low Income,Platinum,Credit Card Fees,2287,16/01/2023,503,137,Promoter
46675,Malaga,Mortgage,ATM,High Income,Student,Insurance Fees,4546,29/02/2024,5037,372,Passive
46676,Valencia,Loan,Branch,High Income,Student,Credit Card Fees,6774,10/05/2023,7947,427,Detractor
46677,Malaga,Loan,Online,Middle Income,Business,Credit Card Fees,5143,28/09/2023,175,465,Detractor
46678,Zaragoza,Checking Account,ATM,Low Income,Others,Late Payment Fees,9299,27/12/2023,2589,341,Passive
46679,Malaga,Mortgage,ATM,Low Income,Others,Late Payment Fees,1669,11/10/2024,8854,86,Passive
46680,Murcia,Savings Account,ATM,Low Income,Student,Insurance Fees,7661,26/06/2023,642,279,Detractor
46681,Barcelona,Loan,Mobile,Middle Income,Platinum,Credit Card Fees,3375,30/11/2024,7856,239,Detractor
46682,Barcelona,Loan,Mobile,High Income,Student,Credit Card Fees,1094,20/09/2023,4434,176,Promoter
46683,Valencia,Checking Account,Online,Middle Income,Platinum,Late Payment Fees,6844,22/11/2023,4813,496,Passive
46684,Zaragoza,Mortgage,Mobile,Low Income,Others,Credit Card Fees,7626,19/12/2024,4464,447,Detractor
46685,Madrid,Loan,Branch,Middle Income,Business,Late Payment Fees,4054,16/05/2024,2297,260,Promoter
46686,Bilbao,Loan,Branch,Middle Income,Student,Insurance Fees,4971,02/12/2024,6202,258,Detractor
46687,Valencia,Credit Card,Online,High Income,Platinum,Late Payment Fees,6662,01/06/2024,2110,459,Detractor
46688,Madrid,Credit Card,Online,Middle Income,Student,Insurance Fees,8315,21/07/2024,8560,139,Detractor
46689,Zaragoza,Loan,Branch,Middle Income,Others,Credit Card Fees,4436,09/11/2023,3319,323,Promoter
46690,Murcia,Checking Account,Branch,Middle Income,Student,Credit Card Fees,3147,14/03/2024,9573,467,Passive
46691,Bilbao,Savings Account,Mobile,High Income,Others,Insurance Fees,1931,09/10/2023,9657,255,Passive
46692,Bilbao,Credit Card,Mobile,Low Income,Platinum,Late Payment Fees,9627,15/02/2023,2836,354,Passive
46693,Valencia,Credit Card,Branch,High Income,Student,Insurance Fees,8935,24/06/2023,465,169,Detractor
46694,Madrid,Mortgage,ATM,High Income,Others,Insurance Fees,1597,04/01/2024,6566,493,Detractor
46695,Barcelona,Savings Account,Branch,Low Income,Student,Credit Card Fees,6662,12/05/2024,7301,493,Detractor
46696,Zaragoza,Credit Card,ATM,Low Income,Others,Credit Card Fees,9326,02/11/2023,2642,67,Detractor
46697,Zaragoza,Savings Account,Branch,Low Income,Others,Late Payment Fees,1904,05/02/2024,869,221,Detractor
46698,Madrid,Savings Account,Branch,High Income,Business,Credit Card Fees,9308,26/10/2024,713,374,Passive
46699,Bilbao,Mortgage,Online,Low Income,Student,Credit Card Fees,7453,17/02/2024,6699,440,Promoter
46700,Madrid,Loan,Branch,Middle Income,Others,Insurance Fees,5504,16/07/2023,2853,440,Passive
46701,Malaga,Loan,ATM,Low Income,Others,Credit Card Fees,7718,02/03/2023,3452,290,Passive
46702,Barcelona,Credit Card,ATM,High Income,Platinum,Insurance Fees,9627,14/09/2023,1341,449,Passive
46703,Zaragoza,Mortgage,Online,Middle Income,Platinum,Insurance Fees,5911,18/08/2023,2699,26,Passive
46704,Madrid,Credit Card,Online,High Income,Others,Insurance Fees,4833,05/09/2024,361,165,Passive
46705,Bilbao,Credit Card,Mobile,Low Income,Platinum,Late Payment Fees,6712,24/01/2023,5721,361,Detractor
46706,Valencia,Loan,Online,Middle Income,Others,Late Payment Fees,7266,19/01/2023,9928,391,Detractor
46707,Malaga,Mortgage,Branch,Middle Income,Business,Insurance Fees,6853,22/01/2023,8904,486,Passive
46708,Bilbao,Savings Account,Online,High Income,Student,Credit Card Fees,3915,25/04/2024,884,103,Detractor
46709,Murcia,Loan,Online,Middle Income,Business,Credit Card Fees,3468,07/01/2023,3209,488,Passive
46710,Murcia,Credit Card,Mobile,High Income,Others,Insurance Fees,8039,21/11/2024,2103,304,Detractor
46711,Madrid,Credit Card,Mobile,Middle Income,Business,Credit Card Fees,1335,27/08/2023,8990,50,Detractor
46712,Barcelona,Checking Account,ATM,High Income,Business,Insurance Fees,1041,18/08/2024,7183,79,Passive
